id,message,original,genre
6397,"Please, I'm a good driver, I'd like to know where I can find a job. Life is very hard for me, I'd like to work. Thank you. ","Sil vou ple mwen si yon bon chof, mwen ta renmen konnen ki kote mwen ka jwen, n yon jyb lavi a difisil anpil pou mwen e mwen anvi travay mesi.",direct
6398,I would like to sign up for the information we should know. ,Mwem ta renmen enskri nan enfomasyon nou dwe konnen.,direct
6399,"I'm a driver, I'm searching for a job since after January 12th. I haven't.. ","Mwen se yon chof cannti map chache dyob depi apr 12 janvye, m pa j",direct
6400,I'd like to sign up for this program please ,Mta renmen enskri nan pwogram sa svp,direct
6401,Get some more details: type of aid needed. Precise location ,Croix-Des-Bouquets Rue Falaise,direct
6402,"I'm a computer technician, for example I fix laptops well. I'd like an enterprise to hire me please ",mse 1 teknisyen en infomatik pa egzamp mrepare laptop byen. mta bezwen yon entriz ki pou anbochem svp.,direct
6403,I am an accountant and I would like to get a job. ,"Je suis comptable, je veux trouver un boulot.",direct
6404,"You big liar, you can't fool me, because I haven't gotten any of your aid. I'm going to denounce you on Radio Caribe. ",Bann blof ou pa ka maske m Paske m jwenn anyen nan ed yo. Se sou radio karib mwen pral denonse w,direct
6405,"I'm a student in my 2nd year of accounting. Can I find a job to continue studying, or maybe a scholarship? ",Mwen se yon etidyan an 2zyem ane kontab eske mwen ka jwenn yon travay poum ka kontinye ou byen YON BOUS?,direct
6406,You can hide me because i don't fing anything in the helps. I will denouce you. ,Bann blof ou pa ka maske m Paske m jwenn anyen nan ed yo. Se sou radio karib mwen pral denonse w,direct
6407,I want to know when schools will open. ,Mwen ta renmen konnen ki dat lekol ap ou v.,direct
6408,How is the activities in the camps? ,Koman aktivite yo ye nan kan yo,direct
6409,I would like to register today. ,Je veux m'inscrire aujourd'hui.,direct
6410,i would like to know where food and water are being distributed in carrefour and other areas ,Mwen ta renmen konnen kibo yap bay dlo ak manje nan kafou ak lot zon yo.,direct
6411,We are in need of help. We are in Croix de Bouquet around the National 1 ,nou bezyen aid nou ki bedeut nan ede bouke,direct
6412,croix depres in Deskolin -- we need treated drinkable water ,Kwa depre nan deskoline nou bezwen dlo trete,direct
6413,I am a a first year law student. I haven't done anything. I would like something to help myself out. ,"Je suis un etudiant en premire anne de droit je n'ai rien faire, je veux avoir un petit pour pouvoir repondre mes besoins.",direct
6414,"Digicell is a team of robbers, because they don't respect what they say, they always steal ",Konpagnie yo rele digicel se yon ekipe vol ki ladan li paske yo pa respekte sa yo di yo toujou ap vol,direct
6415,"At Delma 33, at the park we need tent. If it rains, we are in trouble. ","NAN DELMA 33 NAN PAK T. OKAP LA NOU BEZWEN TANT, SI LAPLI TONBE NOU MELE !",direct
6416,"I dont understand the Digicel Company, They told me that my contract will expire on Mars 18th ","Mwen pa konprann konpagnie yo rele digicel se yon bwoite kaka mwen mete pap pa dap li di ke konpte, ap espire 18 mars.",direct
6417,"them strikings engrave or not, but left living are postpone, they go prepare for 1 other exam, prepare has participate you there without delay! ","eux frapps grave ou ne pas, mais sortis vivants sont ajounes, ils vont prepars pr 1 autre examen, preparez vs y paticiper sans dolai ! ",direct
6418,"In Route Sable, we don't have tents. ",nan route sabe nou pa gen tante,direct
6421,I'd like to know when the major works will start ,Mwen ta renmen kon nen kil travay yo ap komanse,direct
6422,What should I do? Cons to protect the air we breathe. I await your answers. ,Que dois je faire ?pour se proteger contre l'air que nous respirons. J'attends vos reponses,direct
6423,"We need tents, food  electricity. We don't have anything at all. ","Sa mwen vle di nou zon klsin pou nou pase we nou, pote tant, manje e kouran nou poko gen sa menm.",direct
6425,"Please, my mother is dead, my kids are in the street, I'm sleeping in the streets. I can't get food or water. I'm just writing so you can help me so I don't die. ",Sil teple manmanm mouri pitit mwen se nan lari map domi mwen pa janm jwenn manje ak dlo. mwen ekri nou jus pou nou edem poum pa mouri. stp,direct
6426,"Carrefour, Mahotiere 81 and rue Desdune. We have never found anything, not even a bag of water. ","Carrefour, Mahotire 81, rue desdune nou pa janm jwenn anyen. pa menm yon sache dlo.",direct
6427,I'd like info on the 4636 service ,( Mwen ta renmen ifom de sevis 4636 ),direct
6428,"Good evening, I would like to write on this program. ",bon swa mwen ta renmen enscri nan program nan,direct
6430,"38, Impasse Placide, Delmas 42, Route Delmas ","38, IMPASSE PLACIDE, DELMAS 42, ROUTE DE DELMAS, HAITI W. I.",direct
6431,I'd like to sign up for the 4636 message service so I can have the necessary info about Haiti. Thanks ,Mwen vle enskri nan sevis mesaj 4636 la pou m ka gen tout enfomasyon neses sou ayiti ok mesi.,direct
6433,What do I have to do to get a visa? ,QUE DOIS-JE FAIRE POUR OBTENIR DU VISA.,direct
6434,What do we do if we still haven't gotten help? ,Ki sa pou nou fe si nou poke jwenn ede!,direct
6435,I'd like to know the info you're giving ,Mwen ta renmen konnen enfomasyon nap bay la.,direct
6436,I want to participate in the 4636 program ,M' vle paticipe nan pwogram 4636.,direct
6438,I'd like to know a bit of info for today. ,Mwen ta renmen konnen yo ti enfomasyon pou jodi a.,direct
6439,I want to serve my population ,I want to serve my population.,direct
6440,"The people in Carrefour Feuilles need food, water, and tents. Thank you for your help. ",Moun nan kafou-fy bezwen manje dlo ak tan. Tank you for your help.,direct
6441,please i am a victim i have received no assistance ,Silvouplait mwen you viktim men panko jwen anyen kom aid,direct
6442,We need aid in Prevantorium camp - Saint Antoine - Sanatorium Area in Carrefour-Feuilles. ,Nou bezwen aide nan kan prevantorium st antoine bloc sanatorium ki chita nan zonn kafoufy.,direct
6443,"I'm asking some information on how can I get some work, I need work. ",Map mande s v p yon ti enfomasyo sou ki mwayen poum itilize poum ka jwenn yon ti travay.,direct
6444,"(word missing, I assume it is information) on the job market ",les sur le marche du travail.,direct
6445,.. in math. I'd like to be informed of any available job offers ,nce en maths. Je voudrais tre inform des offres d'emploi disponib,direct
6446,I'd like to find help and food. ,Mwen ta renmen jwen aide la manjay,direct
6447,"I need job, I would like that you help me. ",Mwen bewen travay mwen tarenmen nou de m,direct
6448,i whould participate in the service ,Mwen ta vle patisipe nen sevis,direct
6449,We are an organization which would like to get subscribed. ,Nou se ganization nou vle enskri.,direct
6450,Right now it's questions of food that interest me. ,Kounya Se af manje ki entrese'm,direct
6452,"Each second, ask mercy to God for Haiti. Only God can help us in our situation. Send this message to 10 persons. ","Chak sekond, mande gras, padon, mizerikod pou Ayiti! Fl ak lafwa, sel Bondye ki ka retire nou nan sa nou ye la. .. Voye mesaj sa pou 10 lot zanmi'm",direct
6453,I'm a victime I have problem I need you to help me about food and others ,Mwen se you viktim m gen problem mbezwen pou nou edem mange et lot anko,direct
6454,we need help in the prevatorium St Antoine bloc sanatorium in carrefour feuilles ,Nou bezwen aide nan kan prevantorium st antoine bloc sanatorium ki chita nan zonn kafoufy.,direct
6456,I would like information about the Seime. ,J'AIMRAIS AVOIR DE L'IFORMATION SUR LE SEIME,direct
6457,I want info about seisme/ Earthquake ,J'aimerais avoir de l'information sur le seme,direct
6458,I would like to subscribe to 4636. ,Je veux m'abonner au numero 4636,direct
6459,I AM A SURVIVOR AND I NEVER GOT ANY HELP FROM NOWHERE ,Almezanmi. mwenpajwenn. anyen. depikatastf. mwen. abite. paco. ri. ogewon. mesi. webbert,direct
6460,we are in jacmel in bed orange it s not good for us at all WE NEED HELP ,Mwen nan jakmel komune bedoranj sapabom pou nou dutou non mwen se marcel,direct
6461,"hello, can I subscribe to s.v.p ","Salut, puis-je me faire inscrire s. v. p?",direct
6462,I need some information about this service ,Mwen BZOIN INFOMATION SOU SEVIS SA A,direct
6463,I did not receive yet the info you send on each phone ,Mwen poko jwenn enfomasyon nou voye sou chak telefon yo,direct
6464,"Hello,in the Airport area, we have not gotten food and water. Can you help please. Justin Juste Street, Airport area. ",Bonswa nan zon awop nou pa jwenn anyen sil te pli pote manje ak dlo mesi se ri justin juste,direct
6465,"We, Youth Progressists Associations of Pelerin, need information on the activities ",Association des jeunes progressiste de pelerin en action : nou bezwen kelke enfomasyon sou aktivite yo,direct
6466,I NEED INFOS HOW TI REGISTER IN THIS SERVICE ,mwen ta renmen konnen ki jan poum eskri nan sevis la,direct
6467,"I have a telephone, I want to enroll in the 4636 program which can help me to get the info I need to know.Thank you very much. ","Mwen se pwopriyete telefon sa a, mwen vle enskri nan pwogram 4636 la poum ka gen tout enfomasyon mwen dwe konnen. Mesi anpil.",direct
6468,"We, at Fougy before the GRIZ Rivera in the new road, are in need of umbrella, food and lines ",Nou menm nan fougy avan pon rivy griz wout nf nou bezwen prela manje dayp etc.,direct
6469,I would like to receive more information. ,Mwen ta renmen jouenn plis enfomasion,direct
6470,I LOST MY WIFE MY CHILD I FEEL ABANONNED LIKE CRAZY ,mezanmi mwen pedi madan mwen ak yon pitit mwen renmen anpil mwen santim abandone mwen vle fou mwen se flaubert nelson,direct
6471,IF YOU KNOW AN ORG OR A COMPANY THAT IS GIVING WORK TO DO LET ME KNOW OK THANKS ,Siw kon nen yon konpayi yon antrepriz ou byen yon ONG kap ofri anplwa. metem ankontak ak nimewo sa a,direct
6472,I WANT TO REGISTER IN A SERVICE ,MWEN TA RENMEN ENSKRI NAN SEVIS,direct
6473,Please BANMA ti? on information on cash for work ,svp Banm yn ti enfomasyon sou cash for work.,direct
6474,WE NEED TENTS IN FONTAMARA 43 MENOS STREET PROLONGE ,Nou gen pwoblem tant nan fontamara 43 ri menos pwolonge,direct
6475,"I am a driver of auto mobile license from 2 000 d like to give my support that she has nimporte ong pam. Care. Oxfam, msf?? ","Je suis un conducteur d auto mobile licencie depuis 2 000 j aimerais donner mon assistance a nimporte qu elle ong pam. care. oxfam, msf",direct
6476,IF I HAVE AIDS IS IT TRUE THAT I WILL NOT FIND A WOMAN TO SPEND MY LIFE WITH? ,si mwen gen sida s ke mwen pap jwen yn moun poum pase vim,direct
6477,I want a job. Where are the jobs? ,A want the job who where the job,direct
6479,"WE ARE A SMALL ORG WHO HELPES SURVIVORS,WE NEED WATER,FOOD ",Nou gen yon ti ganizasyon kap jere enpe sinistre nan zon nou ye a nou bezwen ed tankou dlo pwodwi alimant bagay poufi sevi eksetera,direct
6480,I am a victim. I have not received any humanitarian aid. Thank you. ,Mwen se yon vik tim mwen poko patisipe nan okenn ed imanite mesi,direct
6481,I'm Chof I graduated in 2007 as civil ingenior in construction. Please could you help me to find a job ,"Mwen se chof, pmi mwen tip b, mwen diplome nan construction batiman an 2007. mwen bezwen yon travay, koman nap ede m jwen n li nan yon n nan profesyon sa yo.",direct
6483,I want to know the info about 4636 ,Al mwen ta renmenkonnen kek enfomasyon sou 46 -36 la. !,direct
6484,I want to have the up to date info ,Mwen ta renmen gen enfomasyon sou tout sa k'ap fe aktwyalite.,direct
6485,I want to be enroll in oder to have the last info ,SVP Je veux inscrire pr avoir des informations utiles,direct
6486,I am an accounting student. I would like to know where they are hiring people. ,Mwen se yon etidian en sc comptable. Ki kote y'ap pran moun pou travay?,direct
6487,I'd like to sign up. What do I do to participate? Thanks. ,Mwen ta renmen enskri kisa poum fe poum ka patisipe. Mesi,direct
6488,I would like to register for 4636. ,Mwen ta renmin enskri nan 46 36 wi!,direct
6489,We are in Leogane. We need food and care. We are really in needs. ,MOU LEYOGAN NAN 8YO YAP GRANGOU YO MAL ANPIL OKE,direct
6490,please please i pray that God sees what misery we are in please help us ,TANPRI SVP TANPRI MWEN PRIYEN AN GRAS WE NAN KI MEZI NOU KAPAB EDE,direct
6491,I would like to know some information. ,Mwen bezwen konnen kek enfomasyon.,direct
6492,I'd like to know an email to find a job ,Mwen ta remen konnen email pou jwenn jb,direct
6492,I'd like to know an email to find a job ,Mwen ta remen konnen email pou jwenn jb,direct
6493,How can I participate in the aid they're giving? ,koman poum fe poum patisipe nan ed yap bay yo,direct
6494,What should I do to find some help?.. ,Kisa pou m fe pou m jwenn ed pou. ..,direct
6495,"I salute you in God's name, the all-powerful. I'd like to sign up in the 4636 program ",Mwen salye nou nan non Bodye kigen tout pouvwa a. Mta renmen enskri nan pwogram 4636 la.,direct
6497,I would like to receive information on everything. ,J'aimerais recevoir des informations sur toutes les choses.,direct
6498,"I would like access to your programs, I also want to participate in the reconstruction of my beautiful and dear homeland that I love so much. ","Je veux avoir accs vos programmes, je veux aussi participer dans la reconstruction de ma chre et belle Patrie que j aime tant",direct
6499,I'd like to sign up for the 4636 service. Explain to me how I can enter ,Mwen ta renmen enskri nan sevis 4636 la. Esplikem ki jan poum antre ladanl.,direct
6500,I would like to have all necessary information. ,J aime avoir toutes les informations necessaire,direct
6501,I need to find a job to get by because I'm out in the streets. Help me please. ,Mwen bezwen jwen yon travail pou mwen degaje paske mwen lage nan la rue ede tanpri souple,direct
6502,"I'm hungry, I haven't received anything ",Mwen grangou pa janm jwen anyen,direct
6503,I'd like to know when Cash for Work will arrive in Petionville ,M'ta renmen kone kele cash for worck ap rive pv,direct
6504,I want to sign up in the 4636 program. What do I do? ,Mwen vle enskri nan program 46 36 nan. ki sa poum f?,direct
6505,I would to know what's going on in the country. ,MW TA RENMEN KONEN SA KAP FET NAN PEYI A,direct
6506,I'd like all your information please ,mwn vle kon tout enfomasyon yo mesi,direct
6507,"Good evening, I would like to sign up for the information distribution program that you have introduced. Thank you. ","Bonsoir, je veux m'inscrire au programme de diffusion d'in formation que vous venez de mettre en place. Je vous en remercie",direct
6508,Thank you for helping us help n ap year ,Merci anpil pou ede n ap ede nou an,direct
6509,I would like to have all the info about what is going on. I only recieve the info on the Radio. ,mwn vle kon tout enfomasyon yo se nan radio mwn jwen nouvel la paske mwn vle enfome mesi,direct
6510,I would be sure I'll get important information ,Je voudrais etre sure que je vais recois des informations importantes,direct
